userId,createdAt,countryCode,platform,amount,eventId,source,network,adUnitFormat,deviceId,advertisingId,packageName,adUnitName,createdDate,countryName
98223348Lfc56424f4ecc8a6a51df078d3b50,2024-01-01 03:27:11.653079+00:00,ca,android,0.0825104,UFOA50316346323353,source 1,network 1,adUnitFormat 1,MUKJ31662517026062,BTFB55314981998668,packageName 1,adUnitName 1,2024-01-01,Canada
06c53348Lb7f6262c4261a5b7340f301f4a92,2024-01-01 04:19:04.281771+00:00,ca,android,0.000115718,ACVH81800365309399,source 1,network 1,adUnitFormat 1,OPDS19296982968073,WYWS55356535259373,packageName 1,adUnitName 1,2024-01-01,Canada
06c53348Lb7f6262c4261a5b7340f301f4a92,2024-01-01 04:41:18.041051+00:00,ca,android,0.000111094,AJIE67942237150314,source 1,network 1,adUnitFormat 1,OPDS19296982968073,WYWS55356535259373,packageName 1,adUnitName 1,2024-01-01,Canada
06c53348Lb7f6262c4261a5b7340f301f4a92,2024-01-01 05:02:39.465687+00:00,ca,android,0.000101411,NMFD23525567785987,source 1,network 1,adUnitFormat 1,OPDS19296982968073,WYWS55356535259373,packageName 1,adUnitName 1,2024-01-01,Canada
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 06:05:44.576467+00:00,us,android,0.00494669,VTCG22147540339387,source 1,network 1,adUnitFormat 1,YBSU65690062552565,DNRA06338648505622,packageName 1,adUnitName 1,2024-01-01,United States
06c53348Lb7f6262c4261a5b7340f301f4a92,2024-01-01 06:41:46.783231+00:00,ca,android,0.000154257,MEHX26688076746853,source 1,network 1,adUnitFormat 1,OPDS19296982968073,WYWS55356535259373,packageName 1,adUnitName 1,2024-01-01,Canada
06c53348Lb7f6262c4261a5b7340f301f4a92,2024-01-01 08:00:45.014775+00:00,ca,android,0.000132851,BNHB37216705096339,source 1,network 1,adUnitFormat 1,OPDS19296982968073,WYWS55356535259373,packageName 1,adUnitName 1,2024-01-01,Canada
47123348Ld7f16c70403f8e1affdb1332931e,2024-01-01 09:19:52.900940+00:00,nl,android,0.00330641,GGXB32293442357576,source 1,network 1,adUnitFormat 1,OCNZ40740081001824,PJDF37672139806354,packageName 1,adUnitName 1,2024-01-01,Netherlands
e2d63348Lce62a8024ac89653ae4ce11d721a,2024-01-01 17:46:47.232714+00:00,es,android,0.10851,GEAG87212087745327,source 1,network 1,adUnitFormat 1,DFJH30793295851791,KAEC25875650770807,packageName 1,adUnitName 1,2024-01-01,Spain
ffd13348L9f19f0e94b21bb326af44dc1c4ca,2024-01-01 19:38:38.141253+00:00,us,android,0.0680779,GVNQ45448566313769,source 1,network 1,adUnitFormat 1,GRMH20614238921798,SMZD05078446441762,packageName 1,adUnitName 1,2024-01-01,United States
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 02:49:19.098225+00:00,us,android,0.0854816,RGBB36020901678624,source 1,network 2,adUnitFormat 1,QJYS94185817323199,PUNY73201688947662,packageName 2,adUnitName 2,2024-01-01,United States
2e803348Lb3e5dfad4133943aa10b8349a704,2024-01-01 13:03:24.676989+00:00,de,android,0.000178575,PUFK31153656818899,source 1,network 2,adUnitFormat 2,PXMM53226701652285,TCYX74674601195454,packageName 2,adUnitName 3,2024-01-01,Germany
29e43348L9e635dfb4d79b8fe4488d2decad5,2024-01-01 20:56:33.943846+00:00,us,android,0.0804136,FYTW17213035412997,source 1,network 2,adUnitFormat 3,UQZS41127917686848,HLNY13806194246881,packageName 2,adUnitName 4,2024-01-01,United States
29e43348L9e635dfb4d79b8fe4488d2decad5,2024-01-01 20:59:45.681038+00:00,us,android,0.00100002,KODE76918728645392,source 1,network 2,adUnitFormat 2,UQZS41127917686848,HLNY13806194246881,packageName 2,adUnitName 5,2024-01-01,United States
29e43348L9e635dfb4d79b8fe4488d2decad5,2024-01-01 21:01:21.368953+00:00,us,android,0.0959584,MHLP44907585579991,source 1,network 2,adUnitFormat 3,UQZS41127917686848,HLNY13806194246881,packageName 2,adUnitName 4,2024-01-01,United States
81023348L1d36fd3e4515a59ce3829a0f475a,2024-01-01 21:22:14.624672+00:00,us,android,0.0503344,VWVK79729196127415,source 1,network 2,adUnitFormat 3,CSDB55069187895351,LZHT52229134858785,packageName 2,adUnitName 4,2024-01-01,United States
29e43348L9e635dfb4d79b8fe4488d2decad5,2024-01-01 21:24:12.543126+00:00,us,android,0.00100002,DEWR72672154823793,source 1,network 2,adUnitFormat 2,UQZS41127917686848,HLNY13806194246881,packageName 2,adUnitName 5,2024-01-01,United States
29e43348L9e635dfb4d79b8fe4488d2decad5,2024-01-01 21:24:30.044008+00:00,us,android,0.0861368,MBGE40101719128160,source 1,network 2,adUnitFormat 3,UQZS41127917686848,HLNY13806194246881,packageName 2,adUnitName 4,2024-01-01,United States
29e43348L9e635dfb4d79b8fe4488d2decad5,2024-01-01 21:25:04.365664+00:00,us,android,0.00100002,VBZW41977211397507,source 1,network 2,adUnitFormat 2,UQZS41127917686848,HLNY13806194246881,packageName 2,adUnitName 5,2024-01-01,United States
20a23348L6f3255a64d5084a87e6907ef2005,2024-01-01 02:28:39.033802+00:00,us,android,0.0045,ZKZU42361185325324,source 1,network 3,adUnitFormat 2,GWVQ53818041567948,SUQI74040824240185,packageName 2,adUnitName 5,2024-01-01,United States
d1f23348Lb4d35331402e8a5e050c0a81b715,2024-01-01 04:02:59.814124+00:00,us,ios,0.001,UDEI14486708707552,source 1,network 3,adUnitFormat 2,YRXA02672446259865,MVNH76971032880472,packageName 2,adUnitName 6,2024-01-01,United States
7b783348Lc4ffdec3414c98e9299c4227bc8d,2024-01-01 07:28:42.215510+00:00,us,ios,0.006,TWTM29456593603733,source 1,network 3,adUnitFormat 2,GPQK25514793922045,WGEY10102096538815,packageName 2,adUnitName 6,2024-01-01,United States
78dc3348Ld387ad974a12a53670830f229e0b,2024-01-01 08:19:22.128529+00:00,us,ios,0.001,IJAB91071190856753,source 1,network 3,adUnitFormat 2,KABJ82978017527509,MVNH76971032880472,packageName 2,adUnitName 6,2024-01-01,United States
53523348L828abf9744cb8b4249ff31eea33c,2024-01-01 09:00:13.503502+00:00,us,ios,0.00075,JQTN87001498668748,source 1,network 3,adUnitFormat 2,ACDA57658100519826,MVNH76971032880472,packageName 2,adUnitName 6,2024-01-01,United States
53523348L828abf9744cb8b4249ff31eea33c,2024-01-01 09:06:32.106583+00:00,us,ios,0.0005,EWSN72840819551207,source 1,network 3,adUnitFormat 2,ACDA57658100519826,MVNH76971032880472,packageName 2,adUnitName 6,2024-01-01,United States
53523348L828abf9744cb8b4249ff31eea33c,2024-01-01 09:15:41.471601+00:00,us,ios,0.00025,GCPR21537322195273,source 1,network 3,adUnitFormat 2,ACDA57658100519826,MVNH76971032880472,packageName 2,adUnitName 6,2024-01-01,United States
53523348L828abf9744cb8b4249ff31eea33c,2024-01-01 09:16:30.158610+00:00,us,ios,0.00025,MQXW26377419813586,source 1,network 3,adUnitFormat 2,ACDA57658100519826,MVNH76971032880472,packageName 2,adUnitName 6,2024-01-01,United States
4f893348Ld00660434c769e2b9ccc4ecb21df,2024-01-01 11:23:14.446523+00:00,us,ios,0.001,YTVK20378471798861,source 1,network 3,adUnitFormat 2,GZCO51927861431594,MVNH76971032880472,packageName 2,adUnitName 6,2024-01-01,United States
7b783348Lc4ffdec3414c98e9299c4227bc8d,2024-01-01 07:29:50.367995+00:00,us,ios,0.0022,XWIA11031523182854,source 1,network 4,adUnitFormat 2,GPQK25514793922045,WGEY10102096538815,packageName 2,adUnitName 6,2024-01-01,United States
7b783348Lc4ffdec3414c98e9299c4227bc8d,2024-01-01 07:31:18.217940+00:00,us,ios,0.0009,OJFV10897302051211,source 1,network 4,adUnitFormat 2,GPQK25514793922045,WGEY10102096538815,packageName 2,adUnitName 6,2024-01-01,United States
7b783348Lc4ffdec3414c98e9299c4227bc8d,2024-01-01 07:32:08.441643+00:00,us,ios,0.0009,AEGS64122583253942,source 1,network 4,adUnitFormat 2,GPQK25514793922045,WGEY10102096538815,packageName 2,adUnitName 6,2024-01-01,United States
7b783348Lc4ffdec3414c98e9299c4227bc8d,2024-01-01 07:32:35.823826+00:00,us,ios,0.0009,YEUT75730981937892,source 1,network 4,adUnitFormat 2,GPQK25514793922045,WGEY10102096538815,packageName 2,adUnitName 6,2024-01-01,United States
7b783348Lc4ffdec3414c98e9299c4227bc8d,2024-01-01 07:34:31.641892+00:00,us,ios,0.0009,TRVV58035720076715,source 1,network 4,adUnitFormat 2,GPQK25514793922045,WGEY10102096538815,packageName 2,adUnitName 6,2024-01-01,United States
7b783348Lc4ffdec3414c98e9299c4227bc8d,2024-01-01 07:36:43.110394+00:00,us,ios,0.0006,TXRM37222126480273,source 1,network 4,adUnitFormat 2,GPQK25514793922045,WGEY10102096538815,packageName 2,adUnitName 6,2024-01-01,United States
53523348L828abf9744cb8b4249ff31eea33c,2024-01-01 08:54:38.985543+00:00,us,ios,0.0018,QGWS20862736349433,source 1,network 4,adUnitFormat 2,ACDA57658100519826,MVNH76971032880472,packageName 2,adUnitName 6,2024-01-01,United States
53523348L828abf9744cb8b4249ff31eea33c,2024-01-01 08:56:39.044289+00:00,us,ios,0.0014,GKMC98190682220513,source 1,network 4,adUnitFormat 2,ACDA57658100519826,MVNH76971032880472,packageName 2,adUnitName 6,2024-01-01,United States
53523348L828abf9744cb8b4249ff31eea33c,2024-01-01 08:56:48.026298+00:00,us,ios,0.0014,XGDK69153179433528,source 1,network 4,adUnitFormat 2,ACDA57658100519826,MVNH76971032880472,packageName 2,adUnitName 6,2024-01-01,United States
08603348Lf1ccd58d471db788afc8b4b26af0,2024-01-01 01:16:54.888996+00:00,us,ios,0.0334687,YVHD02161867918500,source 1,network 5,adUnitFormat 3,XGTT77524482245241,WHTG32858174869758,packageName 3,adUnitName 7,2024-01-01,United States
08603348Lf1ccd58d471db788afc8b4b26af0,2024-01-01 01:20:10.546679+00:00,us,ios,0.0334687,IBTA21881429797948,source 1,network 5,adUnitFormat 3,XGTT77524482245241,WHTG32858174869758,packageName 3,adUnitName 7,2024-01-01,United States
08603348Lf1ccd58d471db788afc8b4b26af0,2024-01-01 01:25:34.046271+00:00,us,ios,0.000221191,PBTJ67176203543951,source 1,network 5,adUnitFormat 2,XGTT77524482245241,WHTG32858174869758,packageName 3,adUnitName 8,2024-01-01,United States
08603348Lf1ccd58d471db788afc8b4b26af0,2024-01-01 01:28:09.534343+00:00,us,ios,0.000212524,KKQD12412988477374,source 1,network 5,adUnitFormat 2,XGTT77524482245241,WHTG32858174869758,packageName 3,adUnitName 8,2024-01-01,United States
08603348Lf1ccd58d471db788afc8b4b26af0,2024-01-01 01:54:45.470410+00:00,us,ios,0.000411133,DLEI88647377664341,source 1,network 5,adUnitFormat 2,XGTT77524482245241,WHTG32858174869758,packageName 3,adUnitName 8,2024-01-01,United States
08603348Lf1ccd58d471db788afc8b4b26af0,2024-01-01 04:32:28.254543+00:00,us,ios,0.0214688,CLYK42709690713879,source 1,network 5,adUnitFormat 3,XGTT77524482245241,WHTG32858174869758,packageName 3,adUnitName 7,2024-01-01,United States
62fa3348L028b5744456b813e2b687e70b3c0,2024-01-01 04:43:41.436288+00:00,us,ios,0.000421875,UWRL66398662480463,source 1,network 5,adUnitFormat 2,KRCI02193612986406,QEKI53215084108534,packageName 3,adUnitName 8,2024-01-01,United States
62fa3348L028b5744456b813e2b687e70b3c0,2024-01-01 04:44:40.241375+00:00,us,ios,0.000470947,CSKK21881059013907,source 1,network 5,adUnitFormat 2,KRCI02193612986406,QEKI53215084108534,packageName 3,adUnitName 8,2024-01-01,United States
62fa3348L028b5744456b813e2b687e70b3c0,2024-01-01 04:45:09.786756+00:00,us,ios,0.000411133,NFWI04111654564349,source 1,network 5,adUnitFormat 2,KRCI02193612986406,QEKI53215084108534,packageName 3,adUnitName 8,2024-01-01,United States
20a23348L6f3255a64d5084a87e6907ef2005,2024-01-01 13:33:32.620142+00:00,us,android,0.000675293,IDPW23212085528505,source 1,network 5,adUnitFormat 2,GWVQ53818041567948,SUQI74040824240185,packageName 3,adUnitName 9,2024-01-01,United States
20a23348L6f3255a64d5084a87e6907ef2005,2024-01-01 14:00:37.052279+00:00,us,android,0.000722168,QLCH54363125273557,source 1,network 5,adUnitFormat 2,GWVQ53818041567948,SUQI74040824240185,packageName 3,adUnitName 9,2024-01-01,United States
70053348Lec6ecdce489b8c563667dc01745d,2024-01-01 15:29:02.768193+00:00,us,android,0.00100684,CUGC88125352625022,source 1,network 5,adUnitFormat 2,CYSN11741142365796,EMHW48463635679486,packageName 3,adUnitName 10,2024-01-01,United States
57893348L8954cfdf4b389d80a5d804b00fe0,2024-01-01 20:54:31.609564+00:00,de,android,0.000253906,VIJE54966397157283,source 1,network 5,adUnitFormat 2,YSPB22903207893694,LLPE93394264688921,packageName 3,adUnitName 10,2024-01-01,Germany
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:18:23.333482+00:00,us,android,0.00134,LFKZ80688340910168,source 1,network 6,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,2024-01-01,United States
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:20:29.898407+00:00,us,android,0.00079,VDKK69081690714949,source 1,network 6,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,2024-01-01,United States
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:20:39.660628+00:00,us,android,0.00079,EBHN10527932980775,source 1,network 6,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,2024-01-01,United States
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:20:59.647255+00:00,us,android,0.0008,YBOV97127657852267,source 1,network 6,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,2024-01-01,United States
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:23:48.938336+00:00,us,android,0.000492312,WNGJ60637680497047,source 1,network 7,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,2024-01-01,United States
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:25:07.299672+00:00,us,android,0.0203028,XMXW27149838747399,source 1,network 7,adUnitFormat 3,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 12,2024-01-01,United States
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:26:30.960055+00:00,us,android,0.000492312,VJAQ65661396279095,source 1,network 7,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,2024-01-01,United States
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 03:12:58.459546+00:00,us,android,0.0203028,PCYS64554841278075,source 1,network 7,adUnitFormat 3,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 12,2024-01-01,United States
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 03:15:20.796641+00:00,us,android,0.0203028,UHJX53570597948847,source 1,network 7,adUnitFormat 3,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 12,2024-01-01,United States
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:38:36.582908+00:00,us,android,0.000309706,XVQJ21851988578982,source 1,network 7,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 5,adUnitName 13,2024-01-01,United States
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:43:16.333402+00:00,us,android,0.000309706,CZWI69479412336897,source 1,network 7,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 5,adUnitName 13,2024-01-01,United States
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:44:20.273633+00:00,us,android,0.0191492,VNIV23330447382631,source 1,network 7,adUnitFormat 3,QJYS94185817323199,PUNY73201688947662,packageName 5,adUnitName 14,2024-01-01,United States
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:44:54.645353+00:00,us,android,0.000309706,JLXY19092441250544,source 1,network 7,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 5,adUnitName 13,2024-01-01,United States
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:45:14.617698+00:00,us,android,0.000309706,MOCG75294570799312,source 1,network 7,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 5,adUnitName 13,2024-01-01,United States
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 01:18:46.803756+00:00,us,android,0.000718,PBIE97890996680769,source 1,network 8,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,2024-01-01,United States
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 01:18:57.367861+00:00,us,android,0.000855,XXNF19744635632330,source 1,network 8,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,2024-01-01,United States
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 06:38:04.218217+00:00,us,android,0.00032,YCFE33241224322567,source 1,network 8,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,2024-01-01,United States
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 15:29:51.522594+00:00,us,android,0.000247,RTWP53951539745249,source 1,network 8,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,2024-01-01,United States
e2743348L699571fa4fd9b4f7e8b3c5720df0,2024-01-01 23:25:34.720679+00:00,us,android,0.000241,VZIU46355171974193,source 1,network 8,adUnitFormat 2,FPFN52196479306040,DNRA06338648505622,packageName 6,adUnitName 15,2024-01-01,United States
98223348Lfc56424f4ecc8a6a51df078d3b50,2024-01-01 03:09:21.363023+00:00,ca,android,0.1,GSFJ54230156274976,source 1,network 9,adUnitFormat 1,MUKJ31662517026062,BTFB55314981998668,packageName 1,adUnitName 1,2024-01-01,Canada
47123348Ld7f16c70403f8e1affdb1332931e,2024-01-01 09:06:11.618966+00:00,nl,android,0.015,ZFAS45155583461209,source 1,network 9,adUnitFormat 1,OCNZ40740081001824,PJDF37672139806354,packageName 1,adUnitName 1,2024-01-01,Netherlands
4b333348Ld2fc847d47de8d61e84cb236e393,2024-01-01 13:54:32.770135+00:00,us,android,0.35,SZZM77965230903263,source 1,network 9,adUnitFormat 1,KJML35066595097050,QXES63205968697394,packageName 1,adUnitName 1,2024-01-01,United States
47123348Ld7f16c70403f8e1affdb1332931e,2024-01-01 14:48:32.799666+00:00,nl,android,0.01,VHHS60915188517622,source 1,network 9,adUnitFormat 1,OCNZ40740081001824,PJDF37672139806354,packageName 1,adUnitName 1,2024-01-01,Netherlands
c4043348L2405df01468cb9f38af7b6f9ef4a,2024-01-01 23:45:54.121382+00:00,us,android,0.05,HQCM11628479581636,source 1,network 9,adUnitFormat 1,OUTV58280224895974,APOL96633497357579,packageName 1,adUnitName 1,2024-01-01,United States
e2d63348Lce62a8024ac89653ae4ce11d721a,2024-01-01 17:11:09.364170+00:00,es,android,0.365,FSBX50895412762884,source 2,network 10,adUnitFormat 4,YCNR63263280188324,MVNH76971032880472,packageName 7,adUnitName 16,2024-01-01,Spain
ffd13348L9f19f0e94b21bb326af44dc1c4ca,2024-01-01 19:56:21.765810+00:00,us,android,0.365,MHVR78167689736755,source 2,network 10,adUnitFormat 4,YCNR63263280188324,MVNH76971032880472,packageName 7,adUnitName 16,2024-01-01,United States
ffd13348L9f19f0e94b21bb326af44dc1c4ca,2024-01-01 21:39:11.415517+00:00,us,android,1.095,FVTA94593952108091,source 2,network 10,adUnitFormat 4,YCNR63263280188324,MVNH76971032880472,packageName 7,adUnitName 16,2024-01-01,United States
25243348L726222ab4b6bb9ee214e1cda0588,2024-01-01 23:15:04.957865+00:00,us,android,0.160591,QHDP85621363002923,source 2,network 10,adUnitFormat 4,YCNR63263280188324,MVNH76971032880472,packageName 7,adUnitName 16,2024-01-01,United States
25243348L726222ab4b6bb9ee214e1cda0588,2024-01-01 23:28:04.054587+00:00,us,android,0.642386,EUBC64466361540463,source 2,network 10,adUnitFormat 4,YCNR63263280188324,MVNH76971032880472,packageName 7,adUnitName 16,2024-01-01,United States
